0.1389648,1.003101,-0.04035645,-8.459473,3.634644,0.9223938,592,41722
0.1399658,1.005103,-0.03662109,-7.500458,2.657318,2.211761,608,42298
0.1395752,1.005322,-0.03395996,-6.150055,1.690674,4.017639,576,42346
0.141748,1.004688,-0.03105469,-4.454041,0.9597778,5.602264,656,42778
0.1436035,1.005151,-0.02995605,-2.763367,0.5409241,6.185913,608,42890
0.1436035,1.006934,-0.02907715,-1.519012,0.3120422,5.918121,592,42602
0.1446045,1.00376,-0.03061523,-0.5867004,0.2616882,5.522156,592,42634
0.146582,1.000147,-0.03139648,0.1449585,0.5111694,5.347443,608,42266
0.1487793,0.9979248,-0.03161621,0.2723694,1.052856,5.425262,672,42650
0.1506104,0.9957275,-0.03303223,-0.07858276,1.63269,5.453491,592,42074
0.1514404,0.9936035,-0.03430176,-0.5737305,2.010345,5.155945,608,42698
0.1519043,0.9906494,-0.0362793,-0.9376526,2.125549,4.803467,592,42714
0.153125,0.9871826,-0.03701172,-1.110077,2.162933,4.250336,592,42378
0.1523193,0.9867432,-0.03659668,-1.327515,2.082825,3.710938,592,42810
0.1549316,0.9877686,-0.03474121,-1.799011,2.264404,3.391266,608,42922
0.1558105,0.9879883,-0.03325195,-2.394867,2.613068,3.272247,592,41802
0.1562744,0.9894531,-0.03220215,-2.954865,2.941132,3.003693,592,42714
0.1545898,0.9894531,-0.03222656,-3.33252,2.931976,2.573395,592,41610
0.1524902,0.9897461,-0.03212891,-3.347778,2.588654,2.241516,608,42778
0.1519775,0.9887939,-0.03154297,-3.180695,2.279663,2.290344,592,42090
0.1534668,0.9889648,-0.02993164,-3.104401,2.307892,2.677155,592,42522
0.1565674,0.9900146,-0.02734375,-3.318024,2.783966,2.923584,592,42602
0.1583496,0.9909912,-0.02607422,-3.730011,3.483582,2.857971,592,41578
0.1579102,0.9914795,-0.02646484,-4.278564,3.982544,2.753448,640,42570
0.1571533,0.9906982,-0.02780762,-4.571533,3.993225,2.498627,640,42666
0.1585938,0.9891357,-0.02817383,-4.502106,3.588867,2.008057,592,42458
0.1608887,0.9879883,-0.02729492,-4.179382,3.024292,1.686096,592,42154
0.1621338,0.9890381,-0.02624512,-4.069519,2.386475,2.038574,544,42330
0.1645752,0.9895264,-0.02399902,-4.325867,1.707458,3.031158,608,42746
0.1656494,0.9898926,-0.02231445,-4.881287,0.7324219,4.537201,672,42858
0.1656982,0.9891113,-0.02138672,-5.428314,-0.6446838,6.403351,592,42490
0.1659424,0.9912598,-0.02319336,-5.793762,-2.355957,8.280182,592,42202
0.1640625,0.9902344,-0.02211914,-5.784607,-4.370117,10.68192,592,42426
0.1679688,0.9907959,-0.02172852,-5.381012,-6.127167,13.58871,592,42778
0.1735352,0.9916504,-0.02141113,-5.037689,-7.475281,16.91666,592,42042
0.1793213,0.9942627,-0.02053223,-5.078125,-8.726501,20.62454,640,42506
0.1792969,0.9930176,-0.01906738,-5.09491,-10.33478,25.08316,592,42666
0.1832031,0.99104,-0.02038574,-4.614258,-12.05597,29.55551,656,42394
0.1904053,0.9903809,-0.02431641,-3.609467,-13.52539,33.1398,624,42538
0.1982666,0.9886475,-0.02709961,-2.536011,-14.75906,36.19232,592,42314
0.2069092,0.9867188,-0.03398438,-1.609039,-15.77454,39.6965,656,42490
0.2146484,0.9766602,-0.0347168,-0.3135681,-16.8457,45.61539,624,41738
0.230542,0.9728027,-0.04052734,0.8377075,-17.9718,50.82932,592,41546
0.2399414,0.9679199,-0.04433594,1.898956,-19.81735,54.23279,656,42586
0.2425293,0.9645508,-0.04899902,2.542877,-22.82715,56.29654,640,42090
0.253418,0.9559814,-0.0579834,3.268433,-26.09558,57.73621,592,42282
0.2756836,0.9473633,-0.06501465,3.910828,-28.7735,58.88214,656,41658
0.3059814,0.9340576,-0.07243652,4.846191,-29.9408,62.02927,592,42042
0.3302979,0.9186523,-0.0767334,6.121826,-29.66614,68.88962,576,42074
0.3422363,0.9137207,-0.07670898,7.902527,-29.24271,78.01666,592,40970
