-0.01604004,1.003955,-0.06906738,1.39389,79.1626,26.3504
-0.01398926,1.009106,-0.07021484,3.218842,83.47473,28.84674
-0.02907715,1.006494,-0.0809082,4.598236,90.40222,28.84903
-0.03837891,0.9970215,-0.07336426,4.940033,97.72568,25.85602
-0.01950684,0.9825195,-0.04138184,3.675079,104.7089,24.00589
0.01943359,0.9733887,-0.01315918,0.453949,107.2357,22.72263
0.0767334,0.9744629,0.009082031,-4.06723,105.938,23.73505
0.06486816,0.9880371,-0.01550293,-5.574036,110.3439,26.46179
0.05458984,0.9963379,-0.02751465,-5.6427,114.312,26.49918
0.05698242,0.9973633,-0.02265625,-6.204224,114.9017,24.36371
0.06369629,0.9944824,-0.0135498,-7.673645,113.9458,22.42126
0.07336426,0.9881348,-0.003027344,-10.12039,113.9725,19.98672
0.1000244,0.9828613,0.02519531,-12.72354,112.6778,19.31305
0.138916,0.9884521,0.02995605,-15.54947,108.075,20.90759
0.1488037,1.001709,0.01218262,-17.0105,103.6369,22.25037
0.1410889,1.011401,-0.0008056641,-16.49475,102.3491,24.08981
0.120874,1.016284,-0.00949707,-14.85214,105.1315,24.87869
0.1086426,1.013062,-0.008227539,-13.71841,108.1039,23.1926
0.107666,1.006177,-0.003295898,-12.62283,111.8088,20.23315
0.115918,1.004077,0.0001220703,-11.21063,117.1555,16.51154
0.1452637,1.010132,0.00456543,-9.833527,122.8798,14.97269
0.1872314,1.014966,0.02097168,-8.937836,126.4923,16.69388
0.2108154,1.016992,0.02797852,-8.109283,127.0409,18.53867
0.2103027,1.015942,0.03239746,-7.100677,126.7784,19.4931
0.2072998,1.011572,0.03752441,-6.682587,128.1097,21.44318
0.2041016,1.002661,0.04772949,-6.843567,128.7598,23.6412
0.2055908,0.9938965,0.05800781,-7.549286,126.8837,23.97079
0.2168213,0.9883301,0.06611328,-8.721161,122.4396,23.63663
0.2332031,0.9846436,0.07807617,-10.16464,116.481,24.13788
0.2529785,0.9797852,0.09914551,-13.21564,111.9675,28.54691
0.2624023,0.9707031,0.1220703,-17.78641,110.6758,34.79004
0.2495605,0.9627441,0.1301025,-22.22443,110.7964,40.11383
0.2330078,0.9615479,0.1251221,-25.46234,110.6896,41.91895
0.2280273,0.9606934,0.127002,-27.56195,109.4231,41.86325
0.2276123,0.9574951,0.1468018,-29.38766,105.6633,39.24408
0.2351318,0.9558594,0.1649902,-31.75201,100.7187,35.81467
0.2474609,0.9615967,0.1744873,-34.18808,97.46475,34.73282
0.2619629,0.9704102,0.1765137,-34.95636,96.39816,35.85968
0.2715088,0.9771973,0.1797607,-34.27811,98.31467,37.53891
0.2634521,0.979541,0.1796631,-31.40945,98.30246,36.56693
0.2381592,0.9771973,0.1749512,-26.28784,94.78989,30.3978
0.229541,0.9761475,0.1825928,-20.61157,88.88779,21.73309
0.2443848,0.9722656,0.2110107,-16.55731,86.17325,17.04788
0.2596436,0.9685059,0.2366211,-13.81302,85.10208,15.29388
0.26875,0.9724609,0.2378662,-11.33957,84.5108,15.3923
0.2606689,0.9820068,0.219751,-7.301331,84.77631,15.23514
0.2453369,0.9814453,0.2128906,-0.9719849,84.73129,12.71515
0.2373535,0.9686523,0.2402832,3.743744,84.75494,9.115601
0.2410889,0.9560547,0.2751465,6.025696,84.12247,7.42569
0.2495117,0.9475342,0.2963379,6.436157,82.72095,7.038879
0.2572998,0.9469238,0.303418,6.262207,78.63159,7.273102
0.2540527,0.9476563,0.2959961,5.931854,74.96643,7.956696
0.2374023,0.9495117,0.2793457,6.70166,72.01004,7.389069
0.2322754,0.9524414,0.2658447,8.188629,72.31445,7.266998
0.2349854,0.9491943,0.2711426,10.28595,73.39859,6.877136
0.2478027,0.9402588,0.2991699,11.14655,72.09396,6.519318
0.2592773,0.932373,0.3237549,9.799194,68.84155,7.211304
0.2575439,0.9334229,0.319751,8.533478,64.21585,8.039856
0.2453857,0.9373779,0.3034668,8.009338,59.66568,7.826996
0.2399414,0.9473877,0.2830566,8.863068,56.21414,7.354736
0.2531006,0.9557861,0.2793701,9.825134,54.1214,8.184052
0.2692383,0.9592285,0.2908447,10.45532,51.19781,9.978485
0.275,0.9516602,0.309668,10.34012,47.41516,11.53793
0.2646729,0.9438232,0.3179199,9.564972,42.65671,11.96442
0.254248,0.9391113,0.3122559,8.265686,37.12769,11.54327
0.2526123,0.9400391,0.2980225,7.192993,32.36923,10.24704
0.2564697,0.9433838,0.2877197,6.430054,28.3287,9.230804
0.2643555,0.9467285,0.2839111,5.702209,24.78409,8.470917
0.2738037,0.9491211,0.2827881,4.931641,20.17593,8.014679
0.2731445,0.9443115,0.2908203,3.59726,15.03906,7.281494
0.2602295,0.9372559,0.2987793,1.712036,8.877563,5.410004
0.2460205,0.9346191,0.2889648,0.05874634,6.794739,2.934265
