0.6233643,1.019897,-0.1168457,72.19925,42.96417,-10.81314
0.7172119,0.8883545,-0.09284668,72.51053,22.49069,-13.51471
0.7165771,0.7895996,-0.04916992,62.28867,-7.872772,-10.95123
0.6114258,0.7546875,0.008959961,45.99762,-36.64856,-3.367615
0.4266846,0.795459,0.07663574,32.3288,-54.68979,6.576538
0.2008789,0.8873535,0.1544189,22.18628,-58.48923,12.47711
-0.03708496,0.988501,0.2852051,12.84943,-48.28949,12.74872
-0.2084229,1.038647,0.4257568,2.333069,-32.58591,12.66022
-0.2938477,1.040405,0.5621338,-10.10971,-13.67798,16.72134
-0.2717773,1.035742,0.6155029,-22.52579,5.719757,23.93799
-0.153125,1.050806,0.5633789,-31.34537,21.01517,29.42123
0.01379395,1.07832,0.4564941,-39.85748,20.53299,27.08206
0.2215088,1.048584,0.3520264,-46.51566,22.55173,20.32776
0.4409912,0.9622803,0.2474609,-48.00873,15.58838,16.03317
0.632373,0.847168,0.1376465,-53.95355,0.006103516,15.07645
0.7562988,0.7476807,0.04472656,-64.93835,-24.43848,19.17114
0.7737061,0.7109131,-0.05373535,-76.32675,-52.59323,24.35074
0.6624023,0.7793213,-0.1056396,-81.90689,-75.41656,26.21078
0.4409912,0.9240417,-0.1196289,-75.03662,-85.71701,21.46912
0.1608887,1.094525,-0.1048096,-60.63385,-84.00269,12.31537
-0.1347412,1.232098,-0.04475098,-43.43338,-73.73962,2.990723
-0.3799805,1.319623,0.0480957,-17.76581,-48.6824,-2.884674
-0.5666992,1.369794,0.150293,13.4407,-17.77954,-8.605194
-0.658667,1.372919,0.2714844,38.7291,16.77628,-15.81879
-0.6599121,1.335516,0.4095459,59.49402,51.77612,-22.97516
-0.5800537,1.267499,0.5361816,74.44077,84.18732,-29.13895
-0.4178955,1.161371,0.6232178,79.74396,107.1503,-32.52563
-0.1458008,1.01181,0.6262207,76.66092,122.9942,-31.95496
0.1967529,0.8718018,0.562793,62.05521,122.7043,-26.75705
0.5214844,0.7884277,0.4736328,40.91721,105.9662,-19.9585
0.8079102,0.7633301,0.3508545,21.6095,82.99104,-16.74728
1.028418,0.7373535,0.2082031,4.693604,52.59552,-14.61258
1.149072,0.7044922,0.1204102,-11.98654,15.84091,-10.03876
1.11936,0.7020264,0.08522949,-27.79236,-17.10358,-3.982544
0.961377,0.7665039,0.06462402,-43.86902,-46.02814,1.161957
0.6985107,0.8926514,0.02285156,-54.78516,-70.98312,4.225159
0.3714844,1.057275,0.01608887,-53.20587,-81.9458,5.449677
0.01381836,1.192017,0.05871582,-40.67459,-79.35867,5.280304
-0.3062256,1.282812,0.0907959,-23.06366,-59.32617,4.084778
-0.53396,1.317749,0.1246826,-2.967834,-28.45764,1.715088
-0.6685547,1.304932,0.1798584,16.43372,0.7095337,0.2731323
-0.7227051,1.280151,0.2767578,31.76956,26.85394,-1.561737
-0.7115967,1.255688,0.367749,42.27448,46.93604,-5.019379
-0.5892822,1.222754,0.4107666,46.86127,64.04953,-10.08606
-0.3650391,1.14043,0.4187744,51.33133,78.22647,-14.27994
-0.05341797,1.026562,0.4052002,50.07858,87.79373,-14.18839
0.3187256,0.9017334,0.3224609,44.43359,87.45346,-10.3653
0.6568848,0.8212646,0.1995605,34.87625,75.31586,-5.992126
0.9133789,0.7471436,0.1306641,24.72916,48.77014,-3.167725
1.057446,0.6852783,0.09331055,11.13129,15.77072,-0.1937866
1.055005,0.6752197,0.08095703,-4.889679,-16.92047,2.684784
0.9130371,0.7222656,0.05981445,-19.767,-44.79828,5.488586
0.6784424,0.8175293,0.02683105,-28.49121,-56.76956,8.952332
0.3658691,0.9368164,0.001782227,-28.8208,-62.22916,12.83798
0.04650879,1.070068,-0.01921387,-24.07913,-58.87604,15.32059
-0.2300293,1.177832,-0.03430176,-12.48398,-45.83969,13.3934
-0.4261719,1.246484,-0.04152832,1.903534,-26.95313,6.502533
-0.4864502,1.257886,-0.06411133,16.922,-9.549713,-1.334381
-0.4449463,1.242676,-0.09433594,31.13785,2.082825,-6.732178
-0.3764648,1.208911,-0.07543945,48.23532,17.64603,-8.079529
-0.3034912,1.19209,-0.04399414,61.50436,25.06332,-7.949066
-0.1855469,1.17207,0.01391602,70.21332,31.71005,-11.78513
-0.004125977,1.102393,0.07773438,71.64764,30.75027,-17.03415
0.2077637,0.9868652,0.1454346,69.69376,28.6705,-19.4252
0.3760498,0.8607422,0.2390869,62.63733,25.98724,-18.62946
0.4992432,0.7611816,0.340918,44.79828,21.10291,-15.50369
0.5553711,0.7264404,0.4326416,19.67087,14.51797,-8.245087
0.5233398,0.7856201,0.4930908,-0.995636,12.13608,-1.179504
0.4333984,0.8989258,0.5086914,-19.93332,11.83853,0.2944946
0.4076416,0.9734863,0.4398193,-36.13052,14.91699,-3.743744
0.4831543,0.9593506,0.317334,-46.13876,17.36526,-3.568268
0.5575195,0.950708,0.1409424,-52.82059,16.98685,2.587891
0.5806885,1.000317,-0.04970703,-55.2681,9.370422,6.491852
0.5655029,1.08186,-0.22146,-53.85666,-5.718231,4.636383
0.5422852,1.151855,-0.3909912,-46.21582,-30.06668,-0.5500793
0.4609863,1.200537,-0.4990967,-28.11356,-58.73032,-5.838776
0.3052979,1.206616,-0.5116211,-4.101563,-81.76956,-13.51166
0.1157959,1.1552,-0.4195313,12.54425,-97.57309,-21.64917
-0.07106934,1.075781,-0.2592285,25.58365,-96.66595,-25.52567
-0.2852539,1.043555,-0.06352539,28.54691,-96.30662,-24.83368
-0.5084717,1.045532,0.1500732,26.1528,-79.34341,-28.32489
-0.6361816,1.002612,0.3612061,19.46487,-56.64825,-31.6864
-0.6435059,0.9335449,0.5244385,10.42786,-26.86462,-28.9856
-0.5356934,0.8899414,0.5975098,-0.8079529,1.400757,-20.43076
-0.3525635,0.9059326,0.5871582,-15.36713,29.66766,-11.15036
-0.09934082,0.9550781,0.4955322,-29.36707,52.53677,-6.122589
0.1869141,0.9948486,0.3467285,-41.90826,60.65674,-4.144287
0.4587646,0.9877197,0.1725342,-48.89603,54.6875,-2.389526
0.6772949,0.9428467,-0.0130127,-51.80435,37.20398,-0.5195618
0.8072754,0.8810059,-0.1648682,-50.46539,15.1474,0.7713318
0.834082,0.8355957,-0.2622314,-48.39706,-13.53149,5.101013
0.718335,0.8678955,-0.301123,-43.853,-42.78564,10.06775
0.4845703,0.9578857,-0.2810547,-37.98523,-61.71265,11.79047
0.1924561,1.046338,-0.209668,-29.12903,-66.28342,10.20813
-0.1117676,1.111084,-0.0951416,-16.31851,-60.79712,7.118988
-0.387085,1.139063,0.04567871,-3.58429,-43.8591,4.209137
-0.5881104,1.149707,0.1789307,8.398438,-16.9899,1.551819
-0.6939209,1.165283,0.3002441,14.89944,13.24234,-2.732086
-0.7009521,1.185034,0.4130615,18.76602,42.26608,-8.082581
-0.6100342,1.200366,0.4958008,20.60318,67.8978,-12.66708
-0.4388672,1.203784,0.5314453,21.43478,89.00909,-16.716
-0.1786133,1.168945,0.4943359,19.80438,106.691,-19.35959
0.130835,1.105225,0.4096191,18.26401,109.1332,-19.75098
0.424707,1.037647,0.3166504,15.46478,98.55499,-19.62662
0.6713135,0.9716553,0.2395508,10.25848,76.37482,-18.21671
0.8511719,0.90896,0.1621582,3.974152,47.49985,-15.74936
0.9449951,0.8561279,0.09033203,-3.942871,14.0213,-12.02087
0.9532471,0.8066895,0.01445313,-11.13434,-18.51196,-5.993652
0.8669922,0.7839844,-0.05512695,-18.14957,-51.14136,3.072357
0.6684082,0.8197754,-0.0951416,-21.03043,-75.12512,12.15591
