-0.03811035,0.986377,-0.1204102,0.4432678,3.85437,0.4882813,672,42730
-0.04689941,0.9901123,-0.1281494,1.363373,2.194214,0.4196167,576,608
-0.04121094,0.9977539,-0.1226318,1.551056,0.239563,-0.1785278,608,608
-0.03374023,1.001221,-0.1042236,1.515961,-1.075745,-0.7522583,592,608
-0.02316895,0.9921875,-0.07480469,2.430725,-0.995636,-1.039124,640,608
-0.01091309,0.9973877,-0.04846191,3.219604,0.7003784,-1.242065,592,41914
-0.002124023,1.005273,-0.03024902,2.935791,3.692627,-1.344299,592,42698
-0.002954102,1.009131,-0.02663574,1.326752,6.967163,-1.306915,592,42282
-0.005224609,1.007251,-0.03439941,-0.4371643,9.874725,-1.145935,592,42378
-0.01384277,1.002832,-0.05046387,-1.742554,11.75156,-1.173401,592,42586
-0.02441406,1.001733,-0.0800293,-2.528381,12.44812,-1.467896,576,42490
-0.03859863,1.001001,-0.1174805,-3.295898,11.37161,-2.020264,592,42442
-0.04929199,0.9973145,-0.1501465,-4.138184,8.69751,-2.868652,688,42218
-0.0572998,0.9894775,-0.1667969,-4.724884,4.89502,-3.645325,608,544
-0.05681152,0.9824707,-0.1674316,-4.795074,1.078796,-3.902435,592,656
-0.05009766,0.9788086,-0.1511719,-4.415894,-1.873779,-3.69873,592,512
-0.03806152,0.9754639,-0.1210449,-3.860474,-3.106689,-3.425598,576,608
-0.02358398,0.9738525,-0.08652344,-2.902222,-2.461243,-2.999115,592,560
-0.0159668,0.9759766,-0.05830078,-1.937866,-0.4081726,-2.311707,592,608
-0.0138916,0.9860352,-0.04743652,-1.430511,1.940918,-1.565552,592,42634
-0.01328125,0.9954346,-0.04841309,-1.358795,4.035187,-1.189423,592,42426
-0.0170166,1.003345,-0.05905762,-1.473999,5.451965,-1.052094,560,42122
-0.02470703,1.007886,-0.07956543,-1.654053,5.822754,-1.187134,592,42346
-0.03474121,1.012695,-0.1077637,-2.120972,4.962158,-1.535797,592,42906
-0.04533691,1.011963,-0.1308838,-2.848816,2.740479,-2.284241,592,576
-0.05041504,1.004468,-0.1390381,-3.2341,-0.2639771,-3.268433,592,720
-0.0487793,0.9975342,-0.1308105,-3.030396,-3.058624,-3.721619,592,608
-0.0418457,0.9965332,-0.1087646,-2.612305,-4.64859,-3.736877,592,496
-0.03041992,0.9947021,-0.07993164,-2.268982,-4.477692,-3.652191,592,512
-0.01921387,0.9874023,-0.04870605,-1.808929,-2.479553,-3.102112,704,656
-0.01896973,0.9787598,-0.03005371,-1.167297,0.5249023,-1.789093,592,624
-0.02158203,0.9719238,-0.02646484,-0.2418518,3.482056,-0.4043579,592,41898
-0.02597656,0.9731934,-0.03273926,0.6774902,5.926514,0.8460999,672,42346
-0.02856445,0.9781982,-0.04584961,1.280975,7.794952,1.738739,608,42074
-0.0310791,0.9874512,-0.06748047,1.358795,8.976746,2.261353,592,42538
-0.03928223,0.9968262,-0.09816895,0.7568359,9.066772,2.48642,608,528
-0.05080566,0.9999268,-0.1281006,-0.1815796,7.697296,1.976776,592,576
-0.0595459,0.9918213,-0.1470947,-0.6828308,5.017853,1.089478,592,608
-0.06401367,0.9817627,-0.1495361,-0.352478,1.797485,0.4989624,592,608
-0.05986328,0.9788818,-0.1391846,0.4417419,-0.9918213,0.2639771,640,576
-0.04443359,0.9836426,-0.1148438,1.100922,-2.176666,0.05111694,640,608
-0.02973633,0.9912842,-0.08530273,1.158142,-1.435852,-0.06256104,656,528
-0.02185059,0.9954102,-0.0644043,0.7705688,0.6225586,0.03967285,592,624
-0.02141113,0.9953613,-0.0567627,0.3471375,2.744293,0.1571655,576,608
-0.02443848,0.9906982,-0.06000977,0.4013062,3.911591,0.2357483,592,42218
-0.02648926,0.9917236,-0.07111816,0.7217407,4.562378,0.3234863,656,41770
-0.02780762,0.9998535,-0.09108887,0.8041382,4.563904,0.2098083,592,36824
-0.03337402,1.009985,-0.115625,0.1586914,3.48053,-0.2563477,592,608
-0.03796387,1.014209,-0.1349121,-1.008606,1.519012,-0.9727478,592,640
-0.04204102,1.008936,-0.1419922,-2.046967,-0.8987427,-1.796722,592,624
-0.04736328,1.000854,-0.1362549,-2.624512,-3.37677,-2.36969,640,640
-0.04404297,0.9901367,-0.1168701,-2.645874,-4.953003,-2.513885,640,608
-0.0331543,0.9790527,-0.0876709,-2.108765,-4.808807,-2.015686,592,544
-0.02253418,0.9711426,-0.05905762,-1.076508,-2.649689,-0.8255005,592,624
-0.0206543,0.9706787,-0.04150391,0.04653931,0.9384155,0.6187439,592,608
-0.02553711,0.9712891,-0.03710938,1.134491,4.21524,1.656342,576,41770
-0.03166504,0.9705811,-0.04030762,2.254486,6.715393,2.501678,640,39881
-0.03261719,0.9731689,-0.0534668,3.394318,8.791351,3.48587,656,42170
-0.03605957,0.9869873,-0.07998047,3.823853,9.992981,4.193878,496,41370
-0.04243164,1.003271,-0.1155273,3.144073,9.73587,3.967285,640,688
-0.04841309,1.009668,-0.1481934,1.797485,7.897949,2.945709,640,608
-0.05390625,1.00896,-0.1695313,0.4211426,4.806519,1.726532,576,592
-0.05744629,1.004663,-0.1734863,-0.5981445,1.019287,0.2685547,592,608
-0.05529785,0.9987061,-0.1590088,-1.277161,-2.566528,-1.103973,640,608
-0.04272461,0.9909912,-0.1266113,-1.743317,-4.493713,-1.96228,592,608
-0.02553711,0.9825928,-0.08728027,-2.047729,-3.939056,-1.838684,608,528
-0.01306152,0.9754883,-0.05710449,-2.266693,-1.415253,-1.065826,592,512
-0.01225586,0.971875,-0.04189453,-2.371979,1.664734,-0.2403259,688,608
-0.01828613,0.9690186,-0.04162598,-2.265167,4.22821,0.3334045,608,608
-0.02297363,0.9667725,-0.05100098,-1.934814,6.020355,0.856781,576,608
-0.02729492,0.9703125,-0.07109375,-1.563263,7.322693,1.383209,592,41962
-0.03276367,0.9791016,-0.1025391,-1.570892,7.338715,1.44577,640,41818
-0.04025879,0.9874512,-0.1377441,-2.05307,5.962372,1.300812,592,42506
-0.04394531,0.9929443,-0.1674316,-2.832031,3.460693,0.8872986,656,608
-0.04780273,0.9942871,-0.1817139,-3.515625,0.1548767,0.3051758,656,528
-0.05131836,0.9952637,-0.1789795,-3.832245,-3.46756,-0.4470825,640,512
-0.04763184,0.9967285,-0.1575439,-3.896332,-6.256104,-1.187134,656,528
-0.03535156,0.9952148,-0.1225098,-3.668213,-7.245636,-1.637268,592,560
-0.02028809,0.9891357,-0.08200684,-2.986908,-5.846405,-1.417542,592,608
-0.0119873,0.9859863,-0.05185547,-1.825714,-2.700806,-0.579834,640,512
-0.01274414,0.9863525,-0.03935547,-0.5973816,0.5126953,0.4425049,592,624
-0.01748047,0.9919678,-0.03823242,0.402832,3.487396,1.293945,656,41914
-0.02053223,0.9996582,-0.04978027,0.793457,5.815887,1.686859,576,42794
-0.02802734,1.009253,-0.07075195,0.5729675,7.260895,1.651001,592,41978
-0.03527832,1.019458,-0.1023682,-0.4142761,7.478333,1.091003,592,42410
-0.04140625,1.022803,-0.1373779,-1.918793,6.284332,0.1945496,592,512
-0.04780273,1.018604,-0.165625,-3.335571,3.695679,-0.8522034,720,672
-0.05244141,1.01001,-0.1779541,-4.357147,0.3547668,-2.035522,592,528
-0.05366211,1.002222,-0.173584,-4.962921,-3.185272,-3.042603,656,576
-0.04912109,0.9943359,-0.1520996,-5.36499,-5.778503,-3.699493,608,544
-0.03596191,0.9855469,-0.1179443,-5.545807,-6.629181,-3.853607,592,544
-0.02438965,0.9754395,-0.08398438,-5.4245,-5.364227,-3.372192,576,640
-0.02143555,0.9688477,-0.06015625,-4.93927,-2.949524,-2.448273,592,688
-0.0239502,0.9648438,-0.04763184,-4.212952,-0.4058838,-1.34201,592,512
