0.05598145,0.989209,0.1556152,-0.819397,0.6233215,-0.1800537
0.05524902,0.9862549,0.1551514,-1.04599,0.705719,-0.1663208
0.05402832,0.9860352,0.155249,-1.119232,0.7507324,0.0289917
0.05273438,0.9874756,0.1540283,-1.307678,0.6973267,0.050354
0.05192871,0.989209,0.1550049,-1.257324,0.6759644,0.08544922
0.05134277,0.9888428,0.1554199,-1.314545,0.6629944,0.201416
0.05075684,0.9894287,0.1546875,-1.756287,0.5233765,0.1625061
0.05300293,0.9906982,0.1547363,-2.020264,0.5172729,0.3753662
0.05437012,0.9961426,0.15625,-2.262878,0.7156372,0.5058289
0.05541992,1.002246,0.1575684,-2.388,0.8743286,0.378418
0.05715332,1.008301,0.1574219,-2.42691,1.060486,0.02746582
0.05913086,1.011475,0.1548828,-2.370453,1.094818,-0.4226685
0.06123047,1.009839,0.1525146,-2.23999,0.9597778,-0.6729126
0.0642334,1.006421,0.1534424,-1.97525,0.919342,-0.4943848
0.06452637,1.005225,0.1519043,-1.995087,0.7804871,-0.08087158
0.06411133,1.007349,0.1515869,-1.835632,0.793457,0.0793457
0.06291504,1.010864,0.1509033,-1.415253,0.7545471,0.06103516
0.06000977,1.011865,0.1522949,-0.9613037,0.6645203,-0.1678467
0.05769043,1.008643,0.15271,-0.5996704,0.5706787,-0.4814148
0.05673828,1.001978,0.1522705,-0.3692627,0.6286621,-0.5317688
0.05634766,0.9957764,0.1512695,-0.1304626,0.6202698,-0.227356
0.05571289,0.9926025,0.1524902,-0.1747131,0.630188,0.1022339
0.05568848,0.9924072,0.1542969,-0.4272461,0.8041382,0.1869202
0.05356445,0.9929932,0.154126,-0.6477356,0.8201599,0.002288818
0.05412598,0.9922119,0.1545898,-0.9376526,0.9429932,-0.4371643
0.05537109,0.989917,0.1540283,-1.026154,0.9468079,-0.4333496
0.05410156,0.9873291,0.1546143,-1.234436,1.069641,-0.3593445
0.05268555,0.9857422,0.1535645,-1.583099,1.184082,-0.2578735
0.05146484,0.985083,0.154248,-1.854706,1.287842,-0.01296997
0.05039063,0.9868164,0.153833,-2.033234,1.278687,0.2868652
0.04907227,0.9896484,0.1547119,-2.160645,1.104736,0.5226135
0.04829102,0.99375,0.1557129,-2.243042,1.03302,0.6126404
0.04829102,0.9970703,0.1549805,-1.965332,1.091003,0.8209229
0.04916992,1.001099,0.1537354,-1.904297,1.247406,0.8506775
0.05053711,1.003052,0.1537109,-1.757813,1.355743,0.8415222
0.05205078,1.004858,0.1520752,-1.702118,1.449585,0.7766724
0.05522461,1.007324,0.1518311,-1.729584,1.566315,0.6507874
0.0588623,1.009155,0.1505127,-1.638031,1.513672,0.5561829
0.06174316,1.010986,0.1469482,-1.457214,1.304626,0.3761292
0.06396484,1.010791,0.1469238,-1.361847,1.148224,0.09460449
0.06552734,1.008154,0.1463867,-1.230621,1.295471,-0.09765625
0.06555176,1.004956,0.145166,-1.146698,1.301575,-0.2624512
0.0630127,1.001221,0.1453857,-1.325226,1.179504,-0.466156
0.06069336,0.9975586,0.1469971,-1.329803,1.094055,-0.4890442
0.05725098,0.9957031,0.1473145,-1.192474,1.018524,-0.3715515
0.05354004,0.9950439,0.1497314,-1.222229,1.071167,-0.3738403
0.05168457,0.9931152,0.1504395,-1.113129,1.078033,-0.3120422
0.05056152,0.9908691,0.1508057,-1.087189,1.169586,-0.1586914
0.04956055,0.9899414,0.1528564,-1.160431,1.370239,-0.01373291
0.04968262,0.9895752,0.1521973,-1.274872,1.470947,0.0869751
0.04978027,0.9900879,0.1516846,-1.488495,1.477051,0.08850098
0.05061035,0.990918,0.1520264,-1.539612,1.561737,0.09994507
0.05202637,0.9919434,0.1509521,-1.586914,1.631165,0.050354
0.05334473,0.9925049,0.1499023,-1.580811,1.586914,-0.04577637
0.05415039,0.9936768,0.1492188,-1.747894,1.514435,-0.138092
0.05537109,0.9920166,0.1489258,-1.828766,1.417542,-0.1358032
0.05446777,0.9915039,0.1501221,-1.927185,1.324463,0.01220703
0.05227051,0.9919922,0.1525879,-2.076721,1.425934,0.100708
0.05126953,0.9928955,0.1536133,-2.082062,1.400757,0.2571106
0.05065918,0.9957031,0.1544434,-2.043915,1.395416,0.3143311
0.05029297,0.9975098,0.1561523,-2.095795,1.461029,0.2609253
0.05109863,0.9986084,0.1563477,-2.051544,1.495361,0.3372192
0.05266113,0.9990479,0.1564941,-2.06604,1.527405,0.4470825
0.05354004,1.000952,0.1557861,-2.056885,1.583862,0.6874084
0.05432129,1.003223,0.1548096,-2.079773,1.651764,0.6561279
0.05500488,1.005542,0.1531738,-2.038574,1.676178,0.5264282
0.05620117,1.007105,0.1508545,-2.029419,1.675415,0.3112793
0.05712891,1.006714,0.1489502,-1.902008,1.460266,0.1281738
0.0574707,1.005347,0.1480713,-1.870728,1.352692,0.04653931
0.05620117,1.002905,0.1479248,-1.860809,1.074219,-0.0213623
0.05383301,0.9989746,0.14729,-1.786804,0.9872437,0.006103516
0.05058594,0.9971436,0.1481201,-1.76239,0.9681702,0.04348755
0.04777832,0.9963867,0.1500732,-1.71051,0.9559631,0.07553101
0.0456543,0.9941895,0.1517822,-1.696014,1.024628,0.1266479
0.04633789,0.9915771,0.1531738,-1.6716,1.084137,0.2342224
0.04558105,0.989624,0.1549316,-1.618958,1.124573,0.4463196
0.04465332,0.9882568,0.1565674,-1.557922,1.139832,0.6721497
0.04550781,0.9876709,0.157373,-1.679993,1.239777,0.7736206
0.04587402,0.9869629,0.1586426,-1.803589,1.461029,0.8934021
0.04677734,0.9879883,0.1590332,-1.876831,1.739502,1.145172
0.04973145,0.9916016,0.1589111,-1.880646,1.832581,1.345062
0.05283203,0.9955078,0.1585693,-1.869965,1.875305,1.36795
0.05546875,0.9978271,0.1571533,-1.876068,1.865387,1.239014
0.05856934,0.9982178,0.1553711,-1.833344,1.722717,1.256561
0.05847168,0.998877,0.1546387,-1.880646,1.58844,1.348877
0.05996094,1.000781,0.1536133,-2.043152,1.496887,1.369476
0.06096191,1.003662,0.1529297,-2.146149,1.442719,1.213837
0.06030273,1.006909,0.1522949,-2.171326,1.342773,0.9963989
0.05908203,1.008887,0.1506836,-2.092743,1.192474,0.6767273
0.05939941,1.006958,0.1503906,-2.002716,1.126099,0.4302979
0.05778809,1.005396,0.1504639,-2.002716,1.057434,0.2174377
0.0572998,1.001221,0.1499023,-1.976776,0.9597778,0.26474
0.05649414,1.000098,0.1507324,-1.958466,0.8628845,0.4447937
0.05444336,1.000854,0.1524902,-1.99585,0.9017944,0.3082275
0.05302734,0.9999756,0.1537354,-2.019501,0.9773254,0.025177
0.05073242,0.9978027,0.1548584,-1.958466,1.062775,-0.177002
0.05007324,0.9919434,0.154541,-1.917267,1.097107,-0.01525879
0.04924316,0.9886963,0.1556396,-1.875305,1.170349,0.3707886
0.05029297,0.9868408,0.1556885,-2.000427,1.220703,0.7225037
0.05085449,0.9893555,0.1548096,-2.114105,1.306152,0.8384705
0.04960938,0.9907715,0.1543945,-1.928711,1.345062,0.869751
0.04851074,0.9925537,0.1557373,-2.061462,1.409912,0.7507324
0.04799805,0.9918457,0.1570313,-2.036285,1.521301,0.7621765
0.04782715,0.9926758,0.1568359,-1.985931,1.596069,0.9872437
0.0494873,0.9939697,0.1566406,-1.850891,1.594543,1.139832
0.05009766,0.9979736,0.1551025,-1.976013,1.63269,1.107025
0.05244141,1.001318,0.1547852,-1.738739,1.657867,1.029968
0.05446777,1.001904,0.1547119,-1.651001,1.543427,0.8361816
0.05546875,1.002393,0.1555664,-1.459503,1.475525,0.6851196
0.05541992,1.001636,0.1562012,-1.347351,1.357269,0.717926
0.05749512,1.002319,0.1572998,-1.567078,1.293182,0.7171631
0.05739746,1.003516,0.156958,-1.496887,1.216125,0.6896973
0.05883789,1.004736,0.154834,-1.455688,1.108551,0.4829407
0.05959473,1.004077,0.1547363,-1.433563,0.933075,0.2372742
0.05817871,1.003491,0.1538818,-1.451111,0.8918762,0.1708984
0.05803223,1.001367,0.1549805,-1.286316,0.7911682,0.2304077
0.0560791,1.001978,0.155249,-1.425171,0.7446289,0.1243591
0.05422363,1.002466,0.1553467,-1.396179,0.6889343,-0.05645752
0.05288086,0.9998779,0.1550781,-1.426697,0.743103,-0.1785278
0.05231934,0.9976318,0.154248,-1.446533,0.7926941,-0.3204346
0.05175781,0.9960449,0.1540527,-1.231384,0.6866455,-0.2128601
0.05290527,0.993335,0.1524902,-1.056671,0.6385803,-0.04959106
0.05092773,0.9921631,0.1533203,-1.069641,0.6820679,0.04653931
0.04829102,0.9901123,0.1536377,-1.197052,0.8171082,0.06942749
0.04953613,0.9886963,0.1542969,-1.317596,0.8506775,0.1586914
0.04956055,0.9874756,0.1546143,-1.470184,1.007843,0.1449585
0.04958496,0.986084,0.1536865,-1.571655,1.048279,0.2151489
0.04975586,0.9873779,0.1534912,-1.662445,1.300812,0.3318787
0.05031738,0.9908203,0.1531982,-1.680756,1.316071,0.3715515
0.05061035,0.994165,0.154541,-1.731873,1.342773,0.3761292
0.05114746,0.994165,0.1551758,-1.765442,1.424408,0.3593445
0.0505127,0.9968018,0.157251,-1.772308,1.480103,0.3936768
0.0512207,0.9987549,0.1572266,-1.722717,1.553345,0.4524231
0.05515137,1.000513,0.15625,-1.612854,1.591492,0.4440308
0.0560791,1.0021,0.1547852,-1.548767,1.581573,0.3265381
0.05856934,1.001855,0.1530518,-1.506042,1.442719,0.3135681
0.05932617,1.002295,0.1539307,-1.544952,1.342773,0.2861023
0.06008301,1.001758,0.1535156,-1.567841,1.100922,0.3082275
0.05893555,1.001074,0.1541992,-1.648712,0.9963989,0.2693176
0.05656738,1.000073,0.1549072,-1.605988,0.9941101,0.2311707
0.0550293,0.9995117,0.1538086,-1.815796,1.087952,0.0869751
0.05422363,0.9977783,0.1524658,-1.965332,1.094055,0.06408691
0.053125,0.996582,0.1521729,-1.978302,1.050568,0.09994507
0.05114746,0.996582,0.1526367,-1.872253,0.9361267,0.2693176
0.0487793,0.9970215,0.154126,-1.71814,0.9300232,0.3822327
0.04692383,0.9967041,0.1560303,-1.594543,0.9529114,0.4127502
0.04580078,0.996582,0.1569824,-1.463318,1.018524,0.4623413
0.04387207,0.9955811,0.1575439,-1.495361,1.252747,0.3967285
0.04519043,0.9940674,0.1571533,-1.641083,1.424408,0.4440308
0.04624023,0.9945557,0.1561523,-1.599884,1.51062,0.5462646
0.0487793,0.9947998,0.1552979,-1.516724,1.387024,0.6492615
0.04931641,0.9950684,0.155835,-1.501465,1.397705,0.6446838
0.05065918,0.9950928,0.1559814,-1.486206,1.319122,0.7484436
0.0515625,0.9958252,0.1558594,-1.644897,1.37558,0.7125854
0.05205078,0.9960205,0.1557129,-1.573944,1.407623,0.6362915
0.05222168,0.9962158,0.1547363,-1.64032,1.398468,0.6332397
0.05195313,0.9965576,0.1556885,-1.782227,1.432037,0.5622864
0.05305176,0.9973389,0.1560059,-1.753235,1.416016,0.5348206
0.05268555,0.9987061,0.1554932,-1.566315,1.293182,0.5142212
0.05273438,0.9983154,0.1562744,-1.616669,1.234436,0.4920959
0.05129395,0.9985352,0.1581055,-1.532745,1.280212,0.6340027
0.0515625,1.000171,0.1584473,-1.435852,1.271057,0.8079529
0.0519043,1.002637,0.1577148,-1.437378,1.377869,0.7125854
0.0534668,1.003613,0.1564697,-1.298523,1.36261,0.6187439
0.05463867,1.004321,0.1557617,-1.374817,1.283264,0.5500793
0.05585938,1.004858,0.1549072,-1.191711,1.204681,0.4425049
0.05720215,1.003101,0.1523926,-0.969696,1.076508,0.4638672
0.05766602,1.001978,0.151709,-0.8171082,0.919342,0.5401611
0.05739746,1.001318,0.1528564,-0.4547119,0.8598328,0.6385803
0.05788574,1.000098,0.1520752,-0.3646851,0.8644104,0.6057739
0.0579834,1.000073,0.1509277,-0.2906799,0.8377075,0.3890991
0.05820313,0.9965576,0.1505615,-0.2510071,0.8514404,0.1113892
0.05737305,0.9916748,0.1512451,-0.2296448,0.718689,0.09841919
0.05473633,0.9892334,0.1533936,-0.3585815,0.6774902,0.1953125
0.05300293,0.9868896,0.1537354,-0.4997253,0.7125854,0.4318237
0.05083008,0.9866211,0.1550537,-0.6599426,0.8590698,0.5714417
0.05041504,0.9876465,0.1553711,-0.8422852,1.012421,0.6141663
0.05070801,0.9884033,0.154126,-0.9124756,1.028442,0.8087158
0.05048828,0.9895752,0.1528076,-1.255035,1.09787,0.8987427
0.05036621,0.9926758,0.1529297,-1.279449,1.087952,1.016998
0.0501709,0.9956299,0.1526855,-1.254272,1.145172,1.10321
0.05239258,0.9979736,0.1525879,-1.12381,1.151276,1.230621
0.05336914,1.000903,0.1518311,-1.052856,1.262665,1.25885
0.05517578,1.000732,0.1501465,-0.9178162,1.309204,1.308441
0.05783691,1.002515,0.1491211,-0.8102417,1.331329,1.325226
0.06062012,1.00498,0.1484863,-0.8323669,1.314545,1.268005
0.06184082,1.007739,0.1480469,-0.8338928,1.281738,1.013184
0.06257324,1.007886,0.1483643,-0.9384155,1.322937,0.5233765
0.06286621,1.005347,0.1487061,-0.944519,1.234436,0.2845764
0.06220703,1.001929,0.1491943,-0.9513855,1.15509,0.2311707
0.06230469,0.9978271,0.1498779,-1.203156,1.158905,0.2296448
0.05952148,0.9962646,0.1499756,-1.503754,1.105499,0.1663208
0.05917969,0.9946533,0.150708,-1.626587,1.044464,0.1434326
0.05773926,0.9952881,0.1518311,-1.781464,1.042938,-0.009918213
0.05600586,0.9936035,0.1529785,-1.873016,1.049805,-0.1823425
0.05393066,0.9919922,0.1535889,-1.874542,1.019287,-0.1968384
0.05061035,0.9905762,0.1545898,-1.761627,0.9780884,-0.01220703
0.04973145,0.9907959,0.1550293,-1.674652,0.9338379,0.2502441
0.05012207,0.993042,0.155127,-1.702118,1.002502,0.2868652
0.05134277,0.9938965,0.1539063,-1.789093,1.056671,0.214386
0.05107422,0.9948242,0.1533203,-1.842499,1.087189,0.09994507
0.05124512,0.9958008,0.1521484,-1.885223,1.207733,-0.02593994
0.05180664,0.9947021,0.1500244,-1.895905,1.251221,0.02822876
0.05275879,0.9933838,0.148999,-1.907349,1.267242,0.2410889
0.05332031,0.9958008,0.1480957,-1.89743,1.20697,0.3631592
0.05424805,0.9977295,0.1470947,-1.893616,1.174927,0.2609253
0.05695801,0.9965576,0.1467041,-1.930237,1.136017,0.09841919
0.05566406,0.9950928,0.1476807,-2.053833,1.197815,-0.03890991
0.0546875,0.9924316,0.1480225,-1.998138,1.221466,0.04806519
0.05534668,0.9919922,0.1486328,-2.023315,1.212311,0.1922607
0.05532227,0.9941406,0.1498047,-1.863098,1.200104,0.2845764
0.05554199,0.9951904,0.1511475,-1.791382,1.193237,0.2853394
0.05512695,0.9982178,0.1526367,-1.858521,1.24588,0.1144409
0.05527344,0.9999756,0.1528809,-1.882172,1.130676,-0.06561279
0.05585938,0.999292,0.1526855,-1.891327,1.189423,-0.1304626
0.05644531,0.9962158,0.1527344,-1.872253,1.200104,0.0541687
0.05600586,0.9985107,0.1533691,-1.927185,1.211548,0.2197266
0.05766602,1.000317,0.1523926,-1.815796,1.158905,0.3211975
0.0581543,1.003711,0.1518555,-1.830292,1.094055,0.1983643
0.05664063,1.004541,0.1516846,-1.699066,1.116943,0.01983643
0.05673828,1.003369,0.1513916,-1.737976,1.171112,-0.1052856
0.05686035,1.002856,0.1506592,-1.646423,1.129913,-0.1182556
0.05698242,1.001025,0.1508789,-1.553345,1.089478,-0.1289368
0.05583496,1.000073,0.1519531,-1.474762,1.118469,-0.2334595
0.0545166,0.9982178,0.1520996,-1.431274,1.081848,-0.3547668
0.05334473,0.9987549,0.1527588,-1.47171,1.083374,-0.4859924
0.05253906,0.996582,0.1535645,-1.370239,1.138306,-0.5241394
0.05241699,0.9957275,0.1530762,-1.404572,1.11618,-0.5714417
0.0519043,0.994043,0.1526367,-1.392365,1.174927,-0.5302429
0.05178223,0.9934326,0.1525146,-1.426697,1.097107,-0.4905701
0.05146484,0.9919922,0.1520508,-1.504517,1.025391,-0.4676819
0.05,0.9903809,0.1523193,-1.644897,0.9963989,-0.3959656
0.0480957,0.9896484,0.1525146,-1.753998,1.016235,-0.2593994
0.04724121,0.9898926,0.1512939,-1.832581,1.062775,-0.008392334
0.04609375,0.9916504,0.1529297,-1.860809,1.103973,0.2334595
0.04541016,0.9938232,0.1519531,-1.765442,1.148224,0.4371643
0.04541016,0.9966309,0.1513672,-1.831055,1.217651,0.4600525
0.04616699,0.9983154,0.1512451,-1.773834,1.368713,0.4692078
0.04887695,0.9986084,0.151416,-1.727295,1.367188,0.4928589
0.05043945,0.9990967,0.1505859,-1.672363,1.394653,0.5462646
0.05270996,0.9999512,0.149292,-1.428223,1.269531,0.6759644
0.05471191,1.001709,0.1480469,-1.372528,1.207733,0.5813599
0.05639648,1.0021,0.1476074,-1.23291,1.290894,0.3990173
0.0574707,1.001196,0.1473389,-1.374054,1.277924,0.05874634
0.05705566,0.9989746,0.1463379,-1.44577,1.159668,-0.0793457
0.05612793,0.9960938,0.1469482,-1.568604,1.000977,-0.09536743
0.05419922,0.9950195,0.1472168,-1.567841,0.894165,-0.03051758
0.0515625,0.9946777,0.1484863,-1.623535,0.8522034,0.2281189
0.04802246,0.9961426,0.1489014,-1.744843,0.970459,0.04425049
0.04643555,0.9955322,0.1491455,-1.845551,1.061249,-0.1853943
0.04504395,0.9938232,0.1499756,-1.909637,1.123047,-0.2365112
0.04348145,0.991748,0.1513184,-1.824188,1.118469,0.01525879
0.04182129,0.9919189,0.1522705,-1.862335,0.9773254,0.3219604
0.04094238,0.9934814,0.1539063,-1.598358,1.077271,0.6904602
0.04250488,0.9959717,0.1528564,-1.542664,1.262665,0.7629395
0.04418945,0.9979492,0.1525391,-1.448059,1.446533,0.6645203
0.04611816,0.9965576,0.152417,-1.556396,1.54953,0.5638123
0.04807129,0.9945801,0.1523438,-1.5625,1.567078,0.4898071
0.05004883,0.9932373,0.1511963,-1.483917,1.47171,0.9040833
0.05029297,0.9947754,0.1519287,-1.417542,1.34964,1.275635
0.05026855,0.9976318,0.1523438,-1.39389,1.299286,1.315308
0.05080566,0.9996094,0.1533936,-1.341248,1.304626,1.169586
0.05114746,0.9997803,0.1539551,-1.309204,1.46637,0.969696
0.05266113,0.9994629,0.1522705,-1.380157,1.367188,0.843811
0.05244141,0.9996582,0.1539063,-1.262665,1.303864,0.8331299
0.05212402,0.9980469,0.1554688,-1.247406,1.218414,0.8079529
0.05217285,0.9983887,0.1553467,-1.174164,1.132202,0.9063721
0.05205078,0.9992188,0.1543701,-1.120758,1.139832,0.8155823
0.05205078,1.000586,0.1543945,-1.137543,1.158142,0.6103516
0.05283203,1.00061,0.1541748,-1.128387,1.241302,0.4112244
0.05256348,0.9993408,0.1544434,-1.264191,1.319885,0.2914429
0.05300293,0.999292,0.1529785,-1.333618,1.327515,0.2563477
0.05383301,0.9992432,0.1516846,-1.442719,1.17569,0.1274109
0.05368652,0.9978271,0.1525391,-1.313782,1.096344,0.1029968
0.05324707,0.9960938,0.152417,-1.251984,0.9788513,0.1228333
